Unnamed: 0.1,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,ram_gb,storage_gb,cpu_score,gpu_class,touchscreen,weight_kg
97,Apple,MacBook Air 15 2023 Laptop,24382080,69,Apple M2,Octa Core (4P + 4E),8GB,DDR4,256GB,SSD,10-Core GPU,15.3,2880.0,1864.0,Mac OS,1,8.0,256.0,50,1,0,2.0
98,Samsung,Galaxy Book2 NP550XED-KA1IN 15 Laptop,9598080,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
99,Dell,Inspiron 5420 Laptop,14282880,62,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
100,Dell,Inspiron 3520 D560871WIN9B Laptop,10174080,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
101,Lenovo,IdeaPad Gaming 3 15IHU6 82K101EDIN Laptop,11710080,67,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
102,HP,Omen 16-n0079AX Gaming Laptop,18849408,80,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB AMD Radeon RX 6650M,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
103,Lenovo,E41-55 Laptop,3646080,69,AMD Athlon Pro 3045B,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,50,3,0,2.0
104,Asus,VivoBook 15 X515EA-EJ522WS Laptop,7486080,60,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
105,HP,14s-fq1092au Laptop,8054400,64,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
106,Xiaomi,Mi Notebook Ultra Laptop,9022080,65,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,3200.0,2000.0,Windows 10  OS,1,16.0,512.0,75,2,0,2.0
107,iBall,Excelance CompBook Laptop,1919808,69,Intel Atom Quad Core Z3735F,Quad Core,2GB,DDR3,32GB,Hard-Disk,Intel HD Graphics,11.6,1366.0,768.0,Windows 10 OS,1,2.0,32.0,30,1,0,2.0
109,Asus,Vivobook 15 X1502ZA-EJ385WS Laptop,7870080,69,12th Gen Intel Core i3 1220P,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
110,Lenovo,IdeaPad Gaming 3 82SB00V5IN Laptop,14398080,67,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,85,4,0,2.0
111,Zebronics,ZEB-NBC 3S 2023 Laptop,6526080,65,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,1,0,2.0
112,Zebronics,Pro Series Z ZEB-NBC 4S 2023 Laptop,7678080,66,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,1,0,2.0
113,Asus,CX1101CMA-GJ0004 Chromebook,2110080,69,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,LPDDR4,32GB,Hard-Disk,Intel UHD Graphics 600,11.6,1366.0,768.0,Chrome OS,1,4.0,32.0,40,2,0,2.0
114,MSI,Katana 15 B13UDXK-1482IN Gaming Laptop,17086080,75,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,32.0,1.0,75,4,0,2.0
116,HP,15s-fy5007TU Laptop,10558080,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
117,Lenovo,ThinkBook 15 G5 21JFA00BIN Laptop,9598080,70,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,85,3,0,2.0
118,Asus,Vivobook 16 2023 X1605VA-MB947WS Laptop,15501888,71,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,95,2,0,2.0
119,Lenovo,Thinkpad E15 G4 21DJA0Y0IN Laptop,12094080,64,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
120,HP,Victus 15-fa1132TX Laptop,12094080,66,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
121,HP,Victus 15-fb1017AX Gaming Laptop,13344192,71,7th Gen Amd Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
122,Lenovo,IdeaPad Slim 5 14IAH8 83BF000UIN Laptop,11518080,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
123,HP,Victus 15-fb1015AX Gaming Laptop,10558080,69,7th Gen Amd Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
124,Lenovo,LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop,12478080,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
125,MSI,Modern 15 B12M-612IN Laptop,7243968,60,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,60,2,0,2.0
126,Lenovo,IdeaPad Gaming 3 82K2025MIN Laptop,9736704,69,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
127,MSI,Modern 14 C11M-029IN Laptop,8638080,62,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
128,Chuwi,CoreBook X Laptop,4606080,69,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
129,HP,15s-ey2001AU Laptop,9598080,63,5th Gen AMD Ryzen 7   5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
130,HP,Pavilion 15-eg3079TU Laptop,14014080,66,13th Gen Intel Core i5 1340p,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
131,Lenovo,IdeaPad Slim 3 82H803B6IN Laptop,10003392,66,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
132,Infinix,INBook X2 Slim Series Laptop,5566080,69,11th Gen Intel Core i3  1115G4,"Dual Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
133,HP,Pavilion 15s-fq5190TU Laptop,13342080,65,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
134,Acer,Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop,7673280,69,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB,LPDDR5,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
135,Acer,Aspire 5 14 A514-56GM 2023 Gaming Laptop,10558080,67,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
136,Asus,Vivobook 15 X1502ZA-EJ532WS Laptop,9023808,64,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
137,Asus,Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop,16126080,65,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
138,HP,Victus 15-fb0108AX Gaming Laptop,9887808,67,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB AMD Radeon RX 6500M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
139,Dell,Vostro 3425 M552321WIN9S Laptop,9790080,68,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
140,HP,Chromebook 15a-na0012TU Laptop,4606080,69,Intel Celeron  N4500,"Dual Core, 2 Threads",4GB,LPDDR4x,128GB,Hard-Disk,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Chrome OS,1,4.0,128.0,40,2,0,2.0
141,Acer,Aspire 3 A315-24P NX.KDESI.003 Laptop,5374080,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphiics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
142,HP,Pavilion x360 14-ek1010TU Laptop,15358080,70,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
143,Samsung,Galaxy Book 3 NP750XFG-KA3IN Laptop,16202880,60,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
144,Infinix,INBook Y1 Plus Laptop,4798080,69,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,LPDDR4X,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,2,0,2.0
145,Samsung,Galaxy Book 3 Ultra NP960XFH-XA1IN Laptop,54142080,82,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,1TB,SSD,NVIDIA GeForce RTX 4070,16.0,2880.0,1800.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
146,Lenovo,IdeaPad 1 15AMN7 82VG00EQIN Laptop,5105280,69,AMD Athlon 7120U,"Dual Core, 2 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,50,3,0,2.0
147,Infinix,INBook X2 Slim Series XL23 2023 Laptop,7294080,60,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4X,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
148,Asus,Vivobook Pro 15 M6500RC-HN741WS Laptop,13668288,70,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
149,HP,Victus 16-s0095AX Gaming Laptop,16511808,76,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
150,Lenovo,Yoga 7 82YM0074IN Laptop,18046080,80,7th Gen AMD Ryzen 7 7735U,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,AMD Radeon Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,85,3,0,2.0
152,Asus,Zenbook Flip 14 OLED UP5401ZA-KU541WS Laptop,16318080,69,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,3840.0,2400.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
154,Dell,Inspiron 3530 2023 Laptop,8484480,69,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,DDR4,1TB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,60,2,0,2.0
155,Acer,Predator 16 NH.QLUSI.005 Laptop,30718080,79,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
156,HP,Victus 15-fb0134AX Gaming Laptop,10174080,70,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB AMD Radeon RX 6500M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
157,Acer,Aspire Lite 2023 AL15-51 Laptop,7678080,62,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
158,Dell,Inspiron 2023 14 5430 Laptop,14206080,63,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
159,Lenovo,IdeaPad Gaming 3 82K101L7IN Laptop,11040000,70,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
160,Asus,Vivobook Pro 15 M6500QF-HN521WS Laptop,11518080,60,5th Gen AMD Ryzen 5 5600HS,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
161,Acer,Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop,10366080,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
162,Asus,VivoBook 14 X415EA-EK326WS Notebook,6526080,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
163,Dell,Inspiron 5630 Laptop,14590080,70,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
164,Apple,MacBook Air 15 2023 Laptop,27838080,69,Apple M2,Octa Core (4P + 4E),8GB,DDR4,512GB,SSD,10-Core GPU,15.3,2880.0,1864.0,Mac OS,1,8.0,512.0,50,1,0,2.0
165,Asus,Vivobook 15 X1502ZA-EJ542WS Laptop,11623488,64,12th Gen Intel Core i5 12500H ,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
166,Asus,Vivobook 15 M1502QA-EJ742WS Laptop,10942080,69,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows OS,1,16.0,512.0,85,3,0,2.0
167,HP,Pavilion 15-eg3027TU Laptop,14502336,66,13th Gen Intel Core i5 1340p,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
168,Dell,G15-5530 GN553064GRM002ORB1 Gaming Laptop,14398080,69,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",8GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
169,Asus,TUF Gaming A15 FA577NU-LP082W Gaming Laptop,18238080,77,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
170,Asus,ROG Strix G16 2023 G614JV-N4141WS Gaming Laptop,34558080,77,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
171,Asus,Vivobook 16X 2023 K3605ZC-MB541WS Laptop,14974080,72,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
172,HP,15s-fr5009TU Laptop,7294080,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
173,HP,15-fd0013TU Laptop,12094080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,1,0,2.0
174,Acer,Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop,24959808,78,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
175,HP,Pavilion 15-eh2050AU Laptop,10174080,62,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
176,Acer,Predator Helios Neo 16 PHN16-71 Laptop,20158080,75,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
177,Realme,Book Prime CloudPro002 Laptop,9215808,62,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14.0,2160.0,1440.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
178,Acer,Predator Helios Neo 16 PHN16-71 Gaming Laptop,21983808,75,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
179,HP,Pavilion 15-eg2017TU Laptop,9598080,60,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
180,Asus,Vivobook 15 X1502ZA-EJ953WS Laptop,7678080,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
181,Acer,Nitro 5 AN515-47 2023 Gaming Laptop,13246080,73,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
182,Acer,Nitro 5 AN515-47 Gaming Laptop,15358080,72,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
183,MSI,GF63 Thin 11UC-1293IN Gaming Laptop,12766080,75,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA Geforce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,85,4,0,2.0
184,Asus,Vivobook S14 Flip 2022 TN3402QA-LZ741WS Laptop,13438080,70,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
185,Asus,Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop,16606080,65,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
186,HP,15-fc0025AU Laptop,6295680,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
187,Asus,ROG Zephyrus Duo 16,82558080,69,7th Gen AMD Ryzen 9  7945HX ,"16 Cores, 32 Threads",32GB,DDR5,2TB,SSD,16GB NVIDIA GeForce RTX 4090,16.0,3840.0,2400.0,Windows 11 OS,1,32.0,2.0,95,4,0,2.0
188,Dell,Vostro 3425 M552321WIN9S Laptop,9598080,68,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
189,MSI,Modern 14 C7M-062IN Laptop,8446080,62,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
190,MSI,Modern 14 C11M-030IN Laptop,7102080,69,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
191,MSI,Sword 15 A12VF-401IN Gaming Laptop,19774080,79,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,1.0,85,4,0,2.0
192,Acer,Extensa 15 EX215-33 Laptop,5758080,69,Intel Core i3 N305,"Octa Core, 8 Threads",8GB,LPDDR5,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,2,0,2.0
193,HP,Pavilion x360 14-ek1010TU Laptop,14954688,70,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
194,Samsung,Galaxy Book 3 NP750XFG-KB1IN Laptop,13438080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
195,Samsung,Galaxy Book 3 360 NP750QFG-KA3IN Laptop,26686080,74,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR4x,1TB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
